##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
Phenylalanine metabolism	KEGG PATHWAY	ath00360	19	74	0.0174161665722	0.635311467567	Barthea19509|Barthea35160|Barthea41179|Barthea35016|Barthea39846|Barthea12314|Barthea08806|Barthea07578|Barthea10679|Barthea08796|Barthea08787|Barthea08793|Barthea21108|Barthea32680|Barthea13740|Barthea21131|Barthea41081|Barthea08799|Barthea36434	http://www.genome.jp/kegg-bin/show_pathway?ath00360/ath:AT4G16210%09red/ath:AT3G53260%09red/ath:AT5G11520%09red/ath:AT2G42490%09red/ath:AT2G20340%09red/ath:AT4G34880%09red/ath:AT2G30970%09red/ath:AT1G08980%09red/ath:AT4G14940%09red/ath:AT3G10340%09red
Flavonoid biosynthesis	KEGG PATHWAY	ath00941	20	81	0.0207021609007	0.703049723486	Barthea22274|Barthea37048|Barthea20870|Barthea20862|Barthea30175|Barthea10859|Barthea44280|Barthea10333|Barthea36240|Barthea44774|Barthea27400|Barthea43550|Barthea16966|Barthea10166|Barthea38688|Barthea44897|Barthea11742|Barthea39346|Barthea40912|Barthea33185	http://www.genome.jp/kegg-bin/show_pathway?ath00941/ath:AT2G30490%09red/ath:AT2G40890%09red/ath:AT5G08640%09red/ath:AT3G51240%09red/ath:AT1G61720%09red/ath:AT5G48930%09red/ath:AT5G42800%09red/ath:AT5G13930%09red/ath:AT5G07990%09red/ath:AT4G26220%09red
Metabolic pathways	KEGG PATHWAY	ath01100	655	4349	0.0386224923833	0.927643352891	Barthea06035|Barthea08601|Barthea25184|Barthea20895|Barthea01734|Barthea25048|Barthea22572|Barthea19834|Barthea19520|Barthea19447|Barthea21592|Barthea44482|Barthea20799|Barthea11159|Barthea01783|Barthea33502|Barthea37393|Barthea22684|Barthea33972|Barthea35160|Barthea35161|Barthea44280|Barthea40961|Barthea29718|Barthea38929|Barthea39562|Barthea00008|Barthea34900|Barthea09248|Barthea19785|Barthea40792|Barthea00005|Barthea00004|Barthea37386|Barthea17507|Barthea28237|Barthea19235|Barthea42744|Barthea20070|Barthea35448|Barthea07490|Barthea09289|Barthea26869|Barthea25520|Barthea10051|Barthea37164|Barthea39466|Barthea28719|Barthea29175|Barthea22576|Barthea34644|Barthea10285|Barthea14090|Barthea35364|Barthea38245|Barthea14097|Barthea22889|Barthea38781|Barthea00828|Barthea27266|Barthea26985|Barthea29448|Barthea35016|Barthea26826|Barthea16154|Barthea44660|Barthea17976|Barthea10759|Barthea44543|Barthea10020|Barthea30100|Barthea33303|Barthea31195|Barthea24333|Barthea31586|Barthea30117|Barthea30112|Barthea30113|Barthea17479|Barthea26617|Barthea45002|Barthea14381|Barthea30118|Barthea14382|Barthea27400|Barthea43737|Barthea12283|Barthea27568|Barthea33493|Barthea20859|Barthea16701|Barthea44718|Barthea44803|Barthea44716|Barthea32462|Barthea29273|Barthea33549|Barthea35948|Barthea04783|Barthea04785|Barthea20451|Barthea29046|Barthea29047|Barthea26903|Barthea42835|Barthea42836|Barthea22037|Barthea05958|Barthea43550|Barthea36344|Barthea15216|Barthea24480|Barthea10333|Barthea08739|Barthea43250|Barthea12219|Barthea05306|Barthea09280|Barthea36290|Barthea36295|Barthea37917|Barthea13563|Barthea27001|Barthea25418|Barthea36434|Barthea36766|Barthea17230|Barthea37048|Barthea46279|Barthea25204|Barthea07212|Barthea36534|Barthea24983|Barthea30418|Barthea35333|Barthea46200|Barthea37097|Barthea34837|Barthea34933|Barthea36585|Barthea07827|Barthea19615|Barthea19096|Barthea02653|Barthea19993|Barthea07829|Barthea29486|Barthea44054|Barthea07082|Barthea25964|Barthea35834|Barthea41232|Barthea35839|Barthea32846|Barthea39352|Barthea07508|Barthea28689|Barthea26795|Barthea31097|Barthea41179|Barthea19725|Barthea21927|Barthea45127|Barthea44027|Barthea21889|Barthea23161|Barthea30175|Barthea27685|Barthea29181|Barthea24116|Barthea24115|Barthea29002|Barthea18115|Barthea24110|Barthea08590|Barthea08596|Barthea20719|Barthea10709|Barthea27145|Barthea08670|Barthea08674|Barthea29310|Barthea08579|Barthea10999|Barthea20883|Barthea08574|Barthea12314|Barthea31734|Barthea12493|Barthea18757|Barthea18755|Barthea28892|Barthea12496|Barthea09350|Barthea08687|Barthea12498|Barthea37955|Barthea36406|Barthea20760|Barthea46158|Barthea37423|Barthea22731|Barthea14663|Barthea35174|Barthea25514|Barthea07310|Barthea20580|Barthea25084|Barthea39577|Barthea39575|Barthea11188|Barthea43699|Barthea22714|Barthea19791|Barthea10369|Barthea34973|Barthea36733|Barthea19221|Barthea17167|Barthea18622|Barthea20101|Barthea25035|Barthea25034|Barthea21595|Barthea21596|Barthea15967|Barthea19005|Barthea11248|Barthea35301|Barthea31298|Barthea25557|Barthea24302|Barthea19361|Barthea19363|Barthea28379|Barthea21584|Barthea35789|Barthea22935|Barthea21184|Barthea26692|Barthea05019|Barthea12032|Barthea43565|Barthea10427|Barthea12130|Barthea22939|Barthea19093|Barthea21741|Barthea21210|Barthea18936|Barthea17604|Barthea39386|Barthea26990|Barthea03463|Barthea07501|Barthea35008|Barthea44656|Barthea28984|Barthea44650|Barthea16966|Barthea41199|Barthea21989|Barthea14368|Barthea39402|Barthea10424|Barthea10426|Barthea08796|Barthea10428|Barthea16091|Barthea30101|Barthea29143|Barthea30102|Barthea30107|Barthea30109|Barthea14846|Barthea21131|Barthea23056|Barthea11788|Barthea01005|Barthea12296|Barthea42894|Barthea12357|Barthea29170|Barthea41991|Barthea20901|Barthea32477|Barthea07762|Barthea46117|Barthea27077|Barthea46114|Barthea43433|Barthea46118|Barthea11324|Barthea25476|Barthea25475|Barthea29337|Barthea19597|Barthea06440|Barthea19594|Barthea02168|Barthea15618|Barthea23030|Barthea39535|Barthea12182|Barthea22753|Barthea09298|Barthea32680|Barthea31811|Barthea31701|Barthea21413|Barthea12294|Barthea19509|Barthea04122|Barthea19265|Barthea26979|Barthea21553|Barthea25073|Barthea23000|Barthea01769|Barthea09040|Barthea20025|Barthea24406|Barthea06065|Barthea14131|Barthea36523|Barthea39740|Barthea06233|Barthea36240|Barthea10555|Barthea44409|Barthea09950|Barthea21522|Barthea43899|Barthea00676|Barthea07830|Barthea09614|Barthea22274|Barthea14414|Barthea31401|Barthea16518|Barthea13773|Barthea37141|Barthea24357|Barthea24356|Barthea25698|Barthea13678|Barthea46301|Barthea28737|Barthea08211|Barthea12002|Barthea21610|Barthea26521|Barthea21897|Barthea21898|Barthea18840|Barthea33856|Barthea13789|Barthea37857|Barthea44764|Barthea10679|Barthea22384|Barthea31538|Barthea18107|Barthea44441|Barthea28544|Barthea28546|Barthea28547|Barthea39846|Barthea45964|Barthea42602|Barthea20870|Barthea22791|Barthea11103|Barthea12732|Barthea41353|Barthea12303|Barthea44868|Barthea21510|Barthea13823|Barthea25130|Barthea10859|Barthea35961|Barthea20803|Barthea46169|Barthea12781|Barthea23209|Barthea17573|Barthea28906|Barthea20710|Barthea28867|Barthea20596|Barthea10211|Barthea24891|Barthea34882|Barthea34889|Barthea22838|Barthea21353|Barthea19252|Barthea21052|Barthea19555|Barthea08787|Barthea21587|Barthea21585|Barthea44897|Barthea37242|Barthea21588|Barthea36669|Barthea25543|Barthea13639|Barthea29164|Barthea38546|Barthea29169|Barthea17253|Barthea17250|Barthea14377|Barthea09438|Barthea07578|Barthea37349|Barthea46342|Barthea05629|Barthea36963|Barthea46341|Barthea11857|Barthea11855|Barthea16250|Barthea22900|Barthea41617|Barthea44094|Barthea41613|Barthea18883|Barthea21220|Barthea19776|Barthea06273|Barthea13842|Barthea26703|Barthea13846|Barthea14358|Barthea26708|Barthea26842|Barthea44642|Barthea14353|Barthea14351|Barthea13740|Barthea13748|Barthea41188|Barthea10004|Barthea08326|Barthea07281|Barthea08325|Barthea27768|Barthea13755|Barthea22990|Barthea22993|Barthea29597|Barthea42887|Barthea12348|Barthea05923|Barthea27019|Barthea30093|Barthea31660|Barthea22262|Barthea01089|Barthea29188|Barthea37849|Barthea10723|Barthea46120|Barthea46121|Barthea22580|Barthea22425|Barthea17076|Barthea26840|Barthea32379|Barthea21108|Barthea05447|Barthea25534|Barthea35698|Barthea31713|Barthea17031|Barthea17472|Barthea37936|Barthea07624|Barthea26977|Barthea10944|Barthea19456|Barthea40475|Barthea11141|Barthea20785|Barthea39480|Barthea35213|Barthea25340|Barthea09679|Barthea17583|Barthea36926|Barthea46223|Barthea10382|Barthea12328|Barthea19635|Barthea21300|Barthea24696|Barthea17103|Barthea07806|Barthea32967|Barthea29168|Barthea36633|Barthea26619|Barthea07483|Barthea29099|Barthea29153|Barthea08806|Barthea39470|Barthea10166|Barthea46316|Barthea35288|Barthea44877|Barthea11804|Barthea27833|Barthea12018|Barthea34677|Barthea21166|Barthea25586|Barthea35359|Barthea46345|Barthea44594|Barthea17217|Barthea41251|Barthea07725|Barthea44456|Barthea13832|Barthea16166|Barthea44772|Barthea44774|Barthea27296|Barthea18136|Barthea10686|Barthea24131|Barthea04764|Barthea16980|Barthea13409|Barthea17841|Barthea13793|Barthea08477|Barthea28550|Barthea11742|Barthea41244|Barthea40958|Barthea11663|Barthea46414|Barthea46415|Barthea30123|Barthea22302|Barthea30125|Barthea45072|Barthea23732|Barthea20865|Barthea20862|Barthea26569|Barthea29882|Barthea42903|Barthea08490|Barthea20868|Barthea22521|Barthea31750|Barthea04461|Barthea21501|Barthea26905|Barthea21506|Barthea29077|Barthea07467|Barthea33927|Barthea02770|Barthea01443|Barthea46070|Barthea46071|Barthea30756|Barthea28912|Barthea10220|Barthea17545|Barthea07998|Barthea22825|Barthea22829|Barthea12205|Barthea22631|Barthea35418|Barthea28989|Barthea07844|Barthea31875|Barthea35412|Barthea21024|Barthea24101|Barthea25406|Barthea19488|Barthea11285|Barthea37907|Barthea08793|Barthea20900|Barthea42637|Barthea15865|Barthea23854|Barthea20905|Barthea08799|Barthea27371|Barthea40043|Barthea40981|Barthea25374|Barthea31278|Barthea06211|Barthea37722|Barthea29166|Barthea08702|Barthea36917|Barthea22912|Barthea05386|Barthea12111|Barthea02391|Barthea16860|Barthea19677|Barthea35257|Barthea41214|Barthea25651|Barthea35150|Barthea14349|Barthea35748|Barthea24171|Barthea16940|Barthea27673|Barthea10017|Barthea44530|Barthea07107|Barthea38688|Barthea39346|Barthea40912|Barthea39494|Barthea46323|Barthea17483|Barthea14357|Barthea41102|Barthea04582|Barthea34469|Barthea27026|Barthea27027|Barthea42953|Barthea33185|Barthea20256|Barthea35937|Barthea35935|Barthea29034|Barthea08424|Barthea41081|Barthea33473|Barthea19768|Barthea08588|Barthea08342|Barthea13876|Barthea22451|Barthea13871	http://www.genome.jp/kegg-bin/show_pathway?ath01100/ath:AT4G04930%09red/ath:AT1G08080%09red/ath:AT3G13450%09red/ath:AT1G31800%09red/ath:AT3G10340%09red/ath:AT2G43870%09red/ath:AT4G13710%09red/ath:AT4G17690%09red/ath:AT2G31570%09red/ath:AT1G78380%09red/ath:AT5G66190%09red/ath:AT5G19040%09red/ath:AT4G24780%09red/ath:AT1G68460%09red/ath:AT2G43710%09red/ath:AT1G24360%09red/ath:AT3G28710%09red/ath:AT5G08680%09red/ath:AT1G70560%09red/ath:AT1G69770%09red/ath:AT2G39770%09red/ath:ArthCp049%09red/ath:AT2G26250%09red/ath:AT4G19860%09red/ath:AT4G32770%09red/ath:AT4G38510%09red/ath:AT5G54160%09red/ath:AT3G26115%09red/ath:AT5G10240%09red/ath:AT2G43090%09red/ath:AT4G11820%09red/ath:AT4G14940%09red/ath:AT1G62640%09red/ath:AT3G18080%09red/ath:AT4G23900%09red/ath:AT4G30440%09red/ath:AT1G21400%09red/ath:AT1G74910%09red/ath:AT3G23920%09red/ath:AT5G49810%09red/ath:AT5G58090%09red/ath:AT2G30660%09red/ath:AT2G24200%09red/ath:AT5G40870%09red/ath:AT5G66120%09red/ath:AT5G13430%09red/ath:AT4G31780%09red/ath:AT1G64710%09red/ath:AT5G65720%09red/ath:AT5G06580%09red/ath:AT3G61510%09red/ath:AT5G04310%09red/ath:AT3G07270%09red/ath:AT1G75630%09red/ath:AT3G05610%09red/ath:AT4G26260%09red/ath:AT4G21470%09red/ath:AT4G10960%09red/ath:AT5G10480%09red/ath:AT5G13930%09red/ath:AT3G57520%09red/ath:AT3G12120%09red/ath:AT5G16390%09red/ath:AT4G34740%09red/ath:AT1G52570%09red/ath:AT5G66460%09red/ath:AT1G12990%09red/ath:AT2G06050%09red/ath:AT3G63250%09red/ath:AT3G53260%09red/ath:AT4G37530%09red/ath:AT3G08510%09red/ath:AT1G64390%09red/ath:AT3G57650%09red/ath:AT5G15650%09red/ath:AT2G45220%09red/ath:AT1G17420%09red/ath:AT1G05160%09red/ath:AT1G14810%09red/ath:ArthCp007%09red/ath:ArthCp009%09red/ath:AT5G39580%09red/ath:AT1G72990%09red/ath:AT5G66060%09red/ath:AT4G09020%09red/ath:AT4G25980%09red/ath:AT4G19010%09red/ath:AT1G08980%09red/ath:AT2G38280%09red/ath:AT5G12040%09red/ath:AT2G17265%09red/ath:AT4G02320%09red/ath:AT2G18960%09red/ath:AT4G33420%09red/ath:AT4G02280%09red/ath:AT2G29470%09red/ath:AT5G42150%09red/ath:AT1G07380%09red/ath:AT1G80460%09red/ath:AT5G47760%09red/ath:AT1G54130%09red/ath:AT4G33870%09red/ath:AT1G60470%09red/ath:AT1G24280%09red/ath:AT1G80230%09red/ath:AT1G12240%09red/ath:AT1G29930%09red/ath:AT4G09320%09red/ath:AT3G55940%09red/ath:AT4G14930%09red/ath:AT4G37870%09red/ath:AT1G68750%09red/ath:AT2G02970%09red/ath:AT5G14950%09red/ath:AT4G34700%09red/ath:AT5G23960%09red/ath:AT5G06720%09red/ath:AT1G04610%09red/ath:AT3G25900%09red/ath:AT2G23420%09red/ath:AT1G64660%09red/ath:AT3G25860%09red/ath:AT4G29130%09red/ath:AT4G11600%09red/ath:AT5G11520%09red/ath:AT1G05260%09red/ath:AT5G14480%09red/ath:AT4G32260%09red/ath:AT3G53580%09red/ath:AT1G61720%09red/ath:AT2G45300%09red/ath:AT5G43330%09red/ath:AT4G17090%09red/ath:AT5G42800%09red/ath:AT1G02410%09red/ath:ArthMp094%09red/ath:AT3G27820%09red/ath:AT5G66020%09red/ath:AT1G78390%09red/ath:AT3G04520%09red/ath:AT5G65780%09red/ath:AT3G09920%09red/ath:AT1G25450%09red/ath:AT5G56630%09red/ath:AT5G17230%09red/ath:AT2G34980%09red/ath:AT5G39890%09red/ath:AT5G17330%09red/ath:AT1G70310%09red/ath:ArthCp071%09red/ath:ArthCp075%09red/ath:AT3G45140%09red/ath:AT1G13440%09red/ath:AT5G50375%09red/ath:AT1G25054%09red/ath:AT1G44820%09red/ath:AT1G11680%09red/ath:AT2G33150%09red/ath:AT1G15710%09red/ath:AT5G42740%09red/ath:AT4G08170%09red/ath:AT1G55810%09red/ath:AT1G21430%09red/ath:AT2G21940%09red/ath:AT2G22240%09red/ath:AT2G19450%09red/ath:AT1G34430%09red/ath:AT3G46440%09red/ath:AT4G35640%09red/ath:AT3G30180%09red/ath:AT2G06925%09red/ath:AT1G74020%09red/ath:AT3G61130%09red/ath:AT3G08590%09red/ath:AT1G11610%09red/ath:AT5G18930%09red/ath:AT1G50090%09red/ath:AT1G50460%09red/ath:AT4G16210%09red/ath:AT5G23330%09red/ath:AT2G34430%09red/ath:AT4G23660%09red/ath:AT4G18480%09red/ath:AT5G07990%09red/ath:AT1G79470%09red/ath:AT1G21980%09red/ath:AT2G39445%09red/ath:AT4G36220%09red/ath:AT3G58750%09red/ath:AT1G77760%09red/ath:AT1G12840%09red/ath:AT3G58610%09red/ath:AT5G47770%09red/ath:AT5G24090%09red/ath:AT5G27870%09red/ath:AT2G25710%09red/ath:AT5G48220%09red/ath:AT3G19420%09red/ath:AT1G54340%09red/ath:AT4G17910%09red/ath:AT2G26870%09red/ath:AT5G05260%09red/ath:AT5G26600%09red/ath:ArthCp039%09red/ath:AT1G15820%09red/ath:AT5G22300%09red/ath:ArthCp031%09red/ath:ArthCp030%09red/ath:AT2G22480%09red/ath:AT5G15490%09red/ath:AT3G26650%09red/ath:AT1G27450%09red/ath:AT5G08640%09red/ath:AT2G13560%09red/ath:AT3G01910%09red/ath:AT3G21160%09red/ath:AT3G27740%09red/ath:AT1G71010%09red/ath:AT4G15530%09red/ath:AT1G48520%09red/ath:AT1G01090%09red/ath:AT5G15140%09red/ath:AT1G74960%09red/ath:AT1G54100%09red/ath:AT5G10160%09red/ath:AT5G54080%09red/ath:AT1G23800%09red/ath:AT4G00490%09red/ath:AT5G05340%09red/ath:AT5G10300%09red/ath:AT3G01500%09red/ath:AT1G76400%09red/ath:ArthCp015%09red/ath:AT4G16130%09red/ath:AT1G10370%09red/ath:AT4G37770%09red/ath:AT4G00110%09red/ath:AT4G20960%09red/ath:AT1G43710%09red/ath:AT3G59890%09red/ath:AT5G15530%09red/ath:AT1G76490%09red/ath:AT4G30920%09red/ath:AT3G23940%09red/ath:AT1G16040%09red/ath:AT5G53460%09red/ath:AT1G09780%09red/ath:AT1G26810%09red/ath:AT1G77330%09red/ath:AT3G11670%09red/ath:AT1G02790%09red/ath:AT3G14440%09red/ath:AT2G45150%09red/ath:AT5G57030%09red/ath:AT2G41490%09red/ath:AT3G28200%09red/ath:AT4G14680%09red/ath:AT4G29840%09red/ath:AT1G52340%09red/ath:AT3G21240%09red/ath:AT4G13940%09red/ath:AT3G25140%09red/ath:AT1G31860%09red/ath:AT5G55500%09red/ath:AT1G66250%09red/ath:AT3G52600%09red/ath:AT3G61610%09red/ath:AT5G47890%09red/ath:AT1G13280%09red/ath:AT3G03310%09red/ath:ArthCp053%09red/ath:AT1G18580%09red/ath:AT3G51820%09red/ath:AT4G29010%09red/ath:AT5G12200%09red/ath:AT1G70580%09red/ath:AT1G44790%09red/ath:AT3G47470%09red/ath:AT1G71695%09red/ath:AT3G07140%09red/ath:AT1G26560%09red/ath:AT3G53190%09red/ath:AT1G31190%09red/ath:AT1G44446%09red/ath:AT2G36460%09red/ath:AT5G11320%09red/ath:AT2G43020%09red/ath:AT5G59440%09red/ath:AT1G68020%09red/ath:AT5G63840%09red/ath:AT5G49460%09red/ath:AT2G37250%09red/ath:AT1G22170%09red/ath:AT4G22590%09red/ath:AT1G11840%09red/ath:AT1G77590%09red/ath:AT5G09300%09red/ath:AT3G45300%09red/ath:AT4G19810%09red/ath:AT1G80740%09red/ath:AT1G25220%09red/ath:AT1G44170%09red/ath:AT3G52160%09red/ath:AT2G44350%09red/ath:AT1G04410%09red/ath:AT5G56760%09red/ath:AT5G58220%09red/ath:AT5G48930%09red/ath:AT3G02580%09red/ath:AT4G34880%09red/ath:AT3G04940%09red/ath:AT3G55610%09red/ath:AT1G02500%09red/ath:AT2G21790%09red/ath:AT1G49570%09red/ath:AT5G57690%09red/ath:AT3G14270%09red/ath:AT5G14780%09red/ath:AT4G12110%09red/ath:AT2G47550%09red/ath:AT3G27540%09red/ath:AT4G11980%09red/ath:AT5G01320%09red/ath:AT1G63970%09red/ath:AT4G28720%09red/ath:AT2G38110%09red/ath:AT5G16510%09red/ath:AT1G14420%09red/ath:AT4G36380%09red/ath:ArthCp021%09red/ath:ArthCp022%09red/ath:AT5G42650%09red/ath:AT3G09270%09red/ath:AT4G36250%09red/ath:AT4G38970%09red/ath:AT4G26220%09red/ath:AT4G19170%09red/ath:AT1G19150%09red/ath:AT1G51720%09red/ath:AT4G35790%09red/ath:AT5G19730%09red/ath:AT1G65930%09red/ath:AT4G37560%09red/ath:AT5G25620%09red/ath:AT4G15560%09red/ath:AT3G47390%09red/ath:AT4G11570%09red/ath:AT5G20410%09red/ath:AT1G80560%09red/ath:AT4G30340%09red/ath:AT2G18620%09red/ath:AT5G10170%09red/ath:AT1G09430%09red/ath:AT1G51590%09red/ath:AT3G24180%09red/ath:AT5G65940%09red/ath:AT5G08370%09red/ath:AT4G33240%09red/ath:AT2G30490%09red/ath:AT1G73010%09red/ath:AT2G40890%09red/ath:AT2G02010%09red/ath:AT3G62830%09red/ath:AT1G53680%09red/ath:AT4G29720%09red/ath:AT4G14040%09red/ath:AT3G13790%09red/ath:AT1G20950%09red/ath:AT1G08250%09red/ath:AT2G31390%09red/ath:AT1G11790%09red/ath:AT5G13420%09red/ath:AT3G51240%09red/ath:AT2G47180%09red/ath:AT2G26640%09red/ath:AT2G44530%09red/ath:AT3G43600%09red/ath:AT2G20420%09red/ath:AT2G20340%09red/ath:AT5G40810%09red/ath:AT4G30000%09red/ath:AT5G64570%09red/ath:AT5G13450%09red/ath:AT5G49070%09red/ath:AT4G21540%09red/ath:AT2G42010%09red/ath:AT1G79440%09red/ath:AT3G24090%09red/ath:AT3G48990%09red/ath:AT3G04870%09red/ath:AT5G64120%09red/ath:AT3G10050%09red/ath:AT4G34890%09red/ath:AT3G50660%09red/ath:AT1G52760%09red/ath:AT2G42490%09red/ath:AT1G68850%09red/ath:AT3G57610%09red/ath:AT5G20280%09red/ath:ArthMp007%09red/ath:AT1G04630%09red/ath:AT1G63940%09red/ath:AT4G10120%09red/ath:AT1G79750%09red/ath:AT5G38970%09red/ath:AT1G71100%09red/ath:AT5G17310%09red/ath:AT4G37840%09red/ath:AT3G15730%09red/ath:AT1G08510%09red/ath:AT5G26780%09red/ath:ArthCp017%09red/ath:AT1G30100%09red/ath:AT5G64050%09red/ath:AT1G62940%09red/ath:AT5G11380%09red/ath:AT2G43420%09red/ath:AT2G19590%09red/ath:AT5G17990%09red/ath:AT1G12780%09red/ath:AT3G51160%09red/ath:AT1G27980%09red/ath:AT4G37930%09red/ath:AT3G46970%09red/ath:AT2G44660%09red/ath:AT4G32520%09red/ath:AT1G23820%09red/ath:AT1G72330%09red/ath:AT5G35630%09red/ath:AT5G19220%09red/ath:AT1G59900%09red/ath:AT2G01140%09red/ath:AT3G18850%09red/ath:AT2G07050%09red/ath:AT2G44810%09red/ath:AT2G20260%09red/ath:AT2G32440%09red/ath:AT3G17770%09red/ath:AT1G43670%09red/ath:AT1G08630%09red/ath:AT4G26510%09red/ath:AT3G48560%09red/ath:AT4G13780%09red/ath:AT5G11160%09red/ath:AT2G04400%09red/ath:AT2G30970%09red/ath:AT1G17745%09red/ath:AT1G23360%09red/ath:AT1G22940%09red/ath:AT1G64200%09red/ath:AT4G04320%09red/ath:AT5G19130%09red/ath:AT4G26850%09red/ath:AT3G22960%09red/ath:AT1G14520%09red/ath:AT2G18700%09red
Galactose metabolism	KEGG PATHWAY	ath00052	22	105	0.0607637758253	0.927643352891	Barthea08601|Barthea13773|Barthea28989|Barthea26569|Barthea35948|Barthea04783|Barthea25130|Barthea39402|Barthea22684|Barthea31298|Barthea25557|Barthea39740|Barthea28237|Barthea20883|Barthea10555|Barthea44482|Barthea05386|Barthea37955|Barthea22993|Barthea17217|Barthea01443|Barthea36669	http://www.genome.jp/kegg-bin/show_pathway?ath00052/ath:AT1G50460%09red/ath:AT2G47180%09red/ath:AT1G12240%09red/ath:AT4G29130%09red/ath:AT5G17310%09red/ath:AT4G37840%09red/ath:AT1G72990%09red/ath:AT1G12780%09red/ath:AT1G60470%09red/ath:AT3G52600%09red/ath:AT4G10960%09red/ath:AT3G13790%09red/ath:AT5G15140%09red/ath:AT5G56630%09red/ath:AT2G22480%09red/ath:AT5G08370%09red/ath:AT3G57520%09red
Amino sugar and nucleotide sugar metabolism	KEGG PATHWAY	ath00520	42	231	0.0747435687768	0.968197316947	Barthea42602|Barthea08601|Barthea11103|Barthea20895|Barthea27296|Barthea28719|Barthea13755|Barthea41199|Barthea22731|Barthea29486|Barthea28989|Barthea08477|Barthea35948|Barthea04783|Barthea08596|Barthea19221|Barthea41188|Barthea17483|Barthea21897|Barthea19169|Barthea07806|Barthea14131|Barthea33856|Barthea29448|Barthea40981|Barthea20883|Barthea08490|Barthea10555|Barthea42894|Barthea22384|Barthea22684|Barthea20859|Barthea28379|Barthea13748|Barthea21506|Barthea29077|Barthea05386|Barthea19252|Barthea22337|Barthea14663|Barthea43565|Barthea36669	http://www.genome.jp/kegg-bin/show_pathway?ath00520/ath:AT5G17310%09red/ath:AT3G61130%09red/ath:AT3G25140%09red/ath:AT4G29130%09red/ath:AT1G50460%09red/ath:AT5G15490%09red/ath:AT4G00110%09red/ath:AT1G74910%09red/ath:AT3G24090%09red/ath:AT1G18580%09red/ath:AT5G15650%09red/ath:AT5G16510%09red/ath:AT3G62830%09red/ath:AT5G64570%09red/ath:AT1G12780%09red/ath:AT3G51160%09red/ath:AT5G20080%09red/ath:AT2G39770%09red/ath:AT4G16130%09red/ath:AT4G19810%09red/ath:AT5G24090%09red/ath:AT2G31390%09red/ath:AT4G30440%09red/ath:AT5G42740%09red/ath:AT4G37840%09red/ath:AT4G10960%09red/ath:AT3G46440%09red/ath:AT5G19220%09red
Glycerolipid metabolism	KEGG PATHWAY	ath00561	30	157	0.0771873097575	0.968197316947	Barthea29164|Barthea16518|Barthea25084|Barthea32877|Barthea38177|Barthea19265|Barthea19520|Barthea08211|Barthea29220|Barthea46323|Barthea35698|Barthea28237|Barthea17250|Barthea39494|Barthea38781|Barthea35789|Barthea22762|Barthea11248|Barthea31278|Barthea43250|Barthea22521|Barthea38140|Barthea29427|Barthea37857|Barthea12032|Barthea29337|Barthea40961|Barthea06273|Barthea25586|Barthea35257	http://www.genome.jp/kegg-bin/show_pathway?ath00561/ath:AT1G80460%09red/ath:AT4G36250%09red/ath:AT4G30340%09red/ath:AT1G54100%09red/ath:AT1G15080%09red/ath:AT1G23800%09red/ath:AT4G31780%09red/ath:AT2G19450%09red/ath:AT3G18850%09red/ath:AT3G57650%09red/ath:AT3G02600%09red/ath:AT2G38110%09red/ath:AT5G57690%09red/ath:AT3G17770%09red/ath:AT3G11670%09red/ath:AT5G08370%09red/ath:AT5G20410%09red/ath:AT1G44170%09red
Limonene and pinene degradation	KEGG PATHWAY	ath00903	6	19	0.0780179537979	0.968197316947	Barthea37857|Barthea29164|Barthea46323|Barthea40961|Barthea41081|Barthea06273	http://www.genome.jp/kegg-bin/show_pathway?ath00903/ath:AT4G16210%09red/ath:AT1G23800%09red/ath:AT4G36250%09red/ath:AT1G44170%09red
Stilbenoid, diarylheptanoid and gingerol biosynthesis	KEGG PATHWAY	ath00945	9	35	0.0842739757703	0.968197316947	Barthea22274|Barthea37048|Barthea20870|Barthea30175|Barthea10859|Barthea44280|Barthea27400|Barthea10166|Barthea44897	http://www.genome.jp/kegg-bin/show_pathway?ath00945/ath:AT2G30490%09red/ath:AT2G40890%09red/ath:AT5G48930%09red/ath:AT4G26220%09red
Carotenoid biosynthesis	KEGG PATHWAY	ath00906	17	81	0.0897059575649	0.968197316947	Barthea40043|Barthea17230|Barthea36290|Barthea35146|Barthea34415|Barthea12018|Barthea17253|Barthea08687|Barthea24891|Barthea28984|Barthea41441|Barthea12002|Barthea26703|Barthea36295|Barthea15865|Barthea35150|Barthea02770	http://www.genome.jp/kegg-bin/show_pathway?ath00906/ath:AT4G19170%09red/ath:AT3G04870%09red/ath:AT1G78390%09red/ath:AT1G52340%09red/ath:AT2G44990%09red/ath:AT1G30100%09red/ath:AT3G19270%09red/ath:AT4G32810%09red/ath:AT3G14440%09red/ath:AT5G17230%09red/ath:AT1G31800%09red/ath:AT5G57030%09red
Vitamin B6 metabolism	KEGG PATHWAY	ath00750	7	26	0.102852724674	0.98893381094	Barthea25543|Barthea31509|Barthea36796|Barthea16940|Barthea33422|Barthea41251|Barthea39386	http://www.genome.jp/kegg-bin/show_pathway?ath00750/ath:AT1G73010%09red/ath:AT4G29840%09red/ath:AT5G60540%09red/ath:AT5G01410%09red
