#Rname	Rclass	Rfam	Rlen	FRG_NB_all	FRG_NB_Reconstructed_repeats	LEN_MASKED_NR	AVG_%DIV	MED_%DIV	AVG_%DEL	MED_%DEL	AVG_%INS	MED_%INS	AVG_LEN_MASKED	%_GENOME

TE_00001075	MITE	DTM	nd	43	43	4645	7.97714498633742	nd	3.83226910656626	nd	8.81219590958037	nd	0.000100885196468979	nd
TE_00000978	DNA	Helitron	nd	913	913	373135	8.27439274917113	nd	2.31080673214798	nd	3.17649368191376	nd	0.00810415452840743	nd
TE_00000746	DNA	DTC	nd	267	267	30938	7.63247002690204	nd	2.54998933350587	nd	7.47957657250055	nd	0.000671945362401996	nd
TE_00000505	DNA	DTH	nd	44	44	7508	3.94778031638014	nd	1.40896110815137	nd	2.47323255194466	nd	0.00016306696557354	nd
TE_00000865	MITE	DTM	nd	3	3	263	1.64529102076631	nd	7.22243346007605	nd	4.12391634980988	nd	5.7121219959831e-06	nd
TE_00000534_LTR	LTR	Gypsy	nd	8	8	2427	6.88162974232221	nd	2.51388133498145	nd	7.68105480016486	nd	5.27122436663535e-05	nd
TE_00000912	MITE	DTM	nd	68	68	4598	7.57007059925712	nd	3.04519791213571	nd	10.2104219225751	nd	9.98643990020163e-05	nd
TE_00000055	LTR	unknown	nd	137	137	22603	6.26281092707255	nd	1.27774321992659	nd	1.99153165509007	nd	0.00049091670522892	nd
TE_00000514	DNA	DTM	nd	67	67	4843	2.78842500675042	nd	4.37634111088168	nd	3.75267189758415	nd	0.000105185577287248	nd
TE_00000487	MITE	DTC	nd	4	4	439	4.44704748554409	nd	3.18692482915718	nd	3.82004555808655	nd	9.534682723333e-06	nd
TE_00000488	DNA	DTC	nd	7	7	2589	0.235325489496974	nd	0.038864426419467	nd	1.17072228659714	nd	5.62307370631188e-05	nd
TE_00000547_LTR	LTR	Gypsy	nd	43	43	20004	4.11258959746519	nd	0.832799440111902	nd	1.08481703659257	nd	0.000434468777215384	nd
TE_00000456	DNA	Helitron	nd	102	102	27276	1.43775860999241	nd	1.18359400205328	nd	2.55809099574756	nd	0.000592410036359068	nd
TE_00000685_LTR	LTR	Copia	nd	3	3	517	1.63682487725042	nd	0.194003868471954	nd	0	nd	1.12287721365903e-05	nd
TE_00000459	DNA	DTC	nd	7	7	3510	2.23285229015999	nd	1.53722507122505	nd	2.57405982905993	nd	7.62340235965805e-05	nd
TE_00000448	DNA	Helitron	nd	16	16	4891	0.999646918201468	nd	1.30885503986912	nd	1.02357391126556	nd	0.000106228093849252	nd
TE_00000596_LTR	LTR	Gypsy	nd	481	481	85963	7.37111731433635	nd	4.58911671300544	nd	2.97080790572631	nd	0.00186703856707489	nd
TE_00000454	DNA	DTM	nd	209	209	36211	7.65678714287896	nd	3.71040678246932	nd	5.15761011847226	nd	0.000786470150557201	nd
TE_00001044_LTR	LTR	Gypsy	nd	232	232	98840	5.74525149425504	nd	2.87373178874958	nd	1.97669293808339	nd	0.00214671535392764	nd
TE_00000358	DNA	Helitron	nd	120	120	31035	1.94495408409853	nd	1.5849959722893	nd	1.92994876752112	nd	0.000674052114621047	nd
TE_00000752_INT	LTR	Gypsy	nd	27	27	48004	5.9215145532744	nd	0.794557120240045	nd	0.637214398800079	nd	0.00104260343838469	nd
TE_00000532_LTR	LTR	Gypsy	nd	145	145	90223	5.63970738315924	nd	3.42536060649773	nd	2.67042295201924	nd	0.00195956191195279	nd
TE_00000520_INT	LTR	Gypsy	nd	165	165	109891	4.90908120144384	nd	1.26585489257534	nd	1.24296384599314	nd	0.00238673307323414	nd
TE_00000184	Unknown	Unknown	nd	56	56	5780	1.44388142134681	nd	1.30807612456752	nd	1.46883737024221	nd	0.000125536369341378	nd
TE_00000473	DNA	DTM	nd	44	44	7500	4.20770564102571	nd	1.67552799999996	nd	2.89371599999996	nd	0.000162893212813206	nd
TE_00000608	DNA	DTM	nd	100	100	25588	4.69107739805946	nd	1.67262349538844	nd	1.69901320931655	nd	0.000555748203928576	nd
TE_00000310	DNA	DTM	nd	114	114	14502	4.08068489226933	nd	6.61423389877275	nd	6.92665011722586	nd	0.000314970316295615	nd
TE_00000697_LTR	LTR	Copia	nd	283	283	40067	4.55506440174221	nd	1.53628547183424	nd	0.748402176354572	nd	0.000870218981038231	nd
TE_00000307	Unknown	Unknown	nd	43	43	9930	2.20499225346657	nd	2.20483182275923	nd	3.10962940584083	nd	0.000215670613764685	nd
TE_00000975_LTR	LTR	Copia	nd	710	710	382848	6.03460196294004	nd	2.52702383191303	nd	2.34623660042589	nd	0.00831511209854805	nd
TE_00000749	DNA	DTA	nd	34	34	3614	5.0185454003662	nd	3.89390979524072	nd	6.04447149972313	nd	7.84928094809236e-05	nd
TE_00000252	Unknown	Unknown	nd	46	46	5167	7.71043754000989	nd	5.32775304819032	nd	3.23373717824648	nd	0.000112222564080778	nd
TE_00000216	Unknown	Unknown	nd	156	156	21400	6.65424838245883	nd	3.73848598130829	nd	10.871739252336	nd	0.000464788633893682	nd
TE_00000114	Unknown	Unknown	nd	96	96	7674	3.8275666085285	nd	1.7129606463383	nd	2.95751498566585	nd	0.000166672335350473	nd
TE_00000247	Unknown	Unknown	nd	56	56	15818	3.41903162901061	nd	2.05886458465029	nd	3.18096535592343	nd	0.000343552645370573	nd
TE_00000339	DNA	DTM	nd	75	75	9977	4.28685283845112	nd	2.37510173398817	nd	3.00640072165987	nd	0.000216691411231648	nd
TE_00000449	DNA	DTC	nd	2	2	363	0.212937062937061	nd	0	nd	12.844132231405	nd	7.88403150015918e-06	nd
TE_00000902	DNA	DTM	nd	110	110	24486	8.42640001507895	nd	5.2085309973049	nd	3.26205995262557	nd	0.000531813761192556	nd
TE_00000607	MITE	DTM	nd	2	2	218	0.705645730416373	nd	0	nd	6.44119266055046	nd	4.73476271910386e-06	nd
TE_00000384	DNA	Helitron	nd	134	134	20216	5.55115826002253	nd	2.38843341907408	nd	5.27193609022594	nd	0.000439073225364237	nd
TE_00000789_INT	LTR	Gypsy	nd	48	48	5812	4.56731563343755	nd	0.401765313145214	nd	0.128007570543703	nd	0.000126231380382714	nd
TE_00000835_LTR	LTR	Gypsy	nd	1431	1431	316449	7.1943229034145	nd	2.87331443613303	nd	7.24108690499849	nd	0.00687298590687017	nd
TE_00000800	MITE	DTM	nd	2	2	149	1.54904491481673	nd	0	nd	0	nd	3.23614516122236e-06	nd
TE_00000023	Unknown	Unknown	nd	100	100	25521	4.55687171650507	nd	1.67277065945687	nd	0.691675874769861	nd	0.000554293024560778	nd
TE_00000848_INT	LTR	Gypsy	nd	14	14	1624	2.07440318302389	nd	1.14667487684728	nd	4.31850985221684	nd	3.52718103478196e-05	nd
TE_00000877	DNA	DTM	nd	89	89	15530	8.19826737332194	nd	3.72711719253057	nd	3.6960669671604	nd	0.000337297545998546	nd
TE_00000490	DNA	Helitron	nd	12	12	5389	1.69577915126254	nd	1.31780664316198	nd	4.66034329189077	nd	0.000117044203180049	nd
TE_00000556_INT	LTR	Gypsy	nd	423	423	522467	7.31490585125791	nd	1.3822834743629	nd	0.771890052386661	nd	0.0113475104291837	nd
TE_00000880_INT	LTR	Gypsy	nd	29	29	58561	7.71675609785299	nd	0.967836614812062	nd	0.590496234695344	nd	0.00127189192474056	nd
TE_00000875_INT	LTR	Copia	nd	58	58	2720	3.08903280542987	nd	0.444426470588238	nd	0.0747316176470588	nd	5.90759385135894e-05	nd
TE_00000228	Unknown	Unknown	nd	119	119	37766	6.34535683296682	nd	7.98284223905124	nd	5.21395011386025	nd	0.000820243343347139	nd
TE_00000387	DNA	DTM	nd	235	235	25836	6.85076056665144	nd	2.44048304691114	nd	12.3040412602577	nd	0.000561134539498933	nd
TE_00001000_INT	LTR	Gypsy	nd	11	11	11834	5.66819756633399	nd	1.31861838769654	nd	0.681983268548295	nd	0.000257023770724198	nd
TE_00000751	DNA	DTM	nd	479	479	110418	4.6031483857845	nd	6.90774284989916	nd	4.25577668496163	nd	0.00239817903632115	nd
TE_00000344	DNA	DTM	nd	10	10	1512	4.64576973951976	nd	1.19059523809524	nd	12.328134920635	nd	3.28392717031424e-05	nd
TE_00000557_LTR	LTR	Gypsy	nd	11	11	3729	7.70174309466356	nd	5.23084473049087	nd	3.38667471171896	nd	8.09905054107261e-05	nd
TE_00000470	DNA	DTM	nd	11	11	2906	2.79583620096352	nd	2.85660357880253	nd	4.05333448038521	nd	6.3115690191357e-05	nd
TE_00001026_INT	LTR	Copia	nd	194	194	41557	7.95283947349562	nd	4.41791972471592	nd	3.94107972182769	nd	0.000902580432650455	nd
TE_00000501_INT	LTR	unknown	nd	2	2	474	0.89277020447906	nd	0	nd	0	nd	1.02948510497946e-05	nd
TE_00000791_LTR	LTR	Gypsy	nd	556	556	291670	5.62429878603768	nd	3.1034211951866	nd	2.02667182089326	nd	0.00633480845083038	nd
TE_00000938_LTR	LTR	Gypsy	nd	12	12	4483	4.2014482060434	nd	3.52589560562121	nd	1.52828909212585	nd	9.73667030722138e-05	nd
TE_00000360	DNA	Helitron	nd	93	93	28395	1.63293049968173	nd	1.09727522451134	nd	1.96349744673371	nd	0.000616713703710799	nd
TE_00000603	DNA	DTC	nd	8	8	3772	4.06202891753007	nd	5.54018822905632	nd	2.87172852598095	nd	8.19244264975218e-05	nd
TE_00000090	Unknown	Unknown	nd	84	84	7101	3.83759437998993	nd	0.0985269680326718	nd	0.0283115054217716	nd	0.000154227293891544	nd
TE_00000138	LTR	unknown	nd	138	138	33817	6.69373392080904	nd	1.69353431705947	nd	2.72411272436978	nd	0.000734474637027226	nd
TE_00000846_INT	LTR	unknown	nd	9	9	3150	4.670435897436	nd	0.683111111111122	nd	0.644206349206347	nd	6.84151493815466e-05	nd
TE_00000707	MITE	DTM	nd	3	3	304	3.77601214574899	nd	3.10651315789473	nd	7.68177631578944	nd	6.60260489269529e-06	nd
TE_00000645	MITE	DTM	nd	146	146	26781	7.30295818217735	nd	8.52678204697283	nd	1.11492961427889	nd	0.000581659084313397	nd
TE_00000658	DNA	DTM	nd	203	203	11651	7.42455550200365	nd	2.25751780963012	nd	0.875041627328122	nd	0.000253049176331555	nd
TE_00000046	Unknown	Unknown	nd	50	50	8396	3.00791814783598	nd	4.63468913768444	nd	5.73475464506944	nd	0.000182353521970624	nd
TE_00000476	DNA	Helitron	nd	70	70	7429	4.8244815018068	nd	1.50523892852334	nd	4.22583658635051	nd	0.000161351157065241	nd
TE_00000062	Unknown	Unknown	nd	51	51	4799	2.07498998188724	nd	4.32455303188147	nd	4.62856011669093	nd	0.00010422993710541	nd
TE_00001008_LTR	LTR	Gypsy	nd	19	19	6980	6.25516365439686	nd	2.3609813753581	nd	2.86269340974204	nd	0.000151599283391491	nd
TE_00000277	Unknown	Unknown	nd	25	25	3114	5.8036176572303	nd	5.44569685292231	nd	8.06661849710986	nd	6.76332619600432e-05	nd
TE_00000297	Unknown	Unknown	nd	118	118	18543	1.74383034858704	nd	2.56896780456236	nd	1.04336676913123	nd	0.000402737179359371	nd
TE_00000785	MITE	DTM	nd	33	33	4948	8.24402244885251	nd	8.00825383993529	nd	2.77461196443007	nd	0.000107466082266633	nd
TE_00000856	MITE	DTM	nd	2	2	53	6.93432510885341	nd	3.9911320754717	nd	3.09433962264151	nd	1.15111203721332e-06	nd
TE_00000357	DNA	Helitron	nd	1895	1895	595567	8.2826180765567	nd	4.29820839636966	nd	3.31964991344418	nd	0.0129351762767364	nd
TE_00000315	DNA	Helitron	nd	46	46	14043	3.0556540625223	nd	2.6111535996581	nd	5.87067791782357	nd	0.000305001251671447	nd
TE_00000249	Unknown	Unknown	nd	255	255	57940	1.65222033403232	nd	2.17083293061848	nd	1.41805781843245	nd	0.00125840436671962	nd
TE_00000583_INT	LTR	Gypsy	nd	64	64	9226	2.87292184295216	nd	1.93599718187726	nd	2.96358335139802	nd	0.000200380370855285	nd
TE_00000172	Unknown	Unknown	nd	20	20	1052	5.49213951447794	nd	1.12102661596958	nd	3.12837452471481	nd	2.28484879839324e-05	nd
TE_00000343	DNA	DTC	nd	42	42	5810	4.0599112935258	nd	2.45424096385549	nd	2.80843889845096	nd	0.00012618794219263	nd
TE_00001035_LTR	LTR	Gypsy	nd	547	547	128992	5.83004801728722	nd	5.63325113185546	nd	3.2644609743238	nd	0.00280158950762681	nd
TE_00000770	DNA	DTC	nd	269	269	124623	9.97641955831272	nd	2.06446265938049	nd	3.38065156512145	nd	0.00270669878138936	nd
TE_00000509	DNA	DTM	nd	510	510	40112	7.48510296170641	nd	1.76247955723977	nd	2.1150326585559	nd	0.00087119634031511	nd
TE_00000850	MITE	DTM	nd	41	41	3814	6.72118107377676	nd	4.61189302569475	nd	9.47460146827447	nd	8.28366284892758e-05	nd
TE_00000535	DNA	DTM	nd	64	64	19067	4.76873797257394	nd	3.03537840247549	nd	2.54280327267054	nd	0.000414117985161254	nd
TE_00000516	DNA	DTM	nd	113	113	7862	3.44744486625061	nd	6.26085856016265	nd	6.63781480539295	nd	0.000170755525218324	nd
TE_00000615_LTR	LTR	Gypsy	nd	10	10	2875	7.96563478260857	nd	3.98410434782616	nd	4.17751652173921	nd	6.24423982450624e-05	nd
TE_00000512	DNA	DTM	nd	95	95	9823	6.29697922458297	nd	2.61390003054052	nd	5.11256540771655	nd	0.000213346670595217	nd
TE_00000258	LTR	unknown	nd	261	261	50197	6.44503716893969	nd	2.36200151403462	nd	3.16023248401331	nd	0.00109023341381127	nd
TE_00000952_INT	LTR	Gypsy	nd	175	175	262389	7.07316078270746	nd	0.909501617826902	nd	0.429520406724571	nd	0.00569885162891258	nd
TE_00000626_LTR	LTR	Gypsy	nd	4	4	983	1.92608185304016	nd	0.68487283825025	nd	2.63658189216684	nd	2.13498704260509e-05	nd
TE_00000089	Unknown	Unknown	nd	85	85	12397	5.21297491328509	nd	1.35483665402917	nd	3.09395821569754	nd	0.000269251621232709	nd
TE_00000918_LTR	LTR	unknown	nd	15	15	1161	3.4182071158815	nd	2.92826873385012	nd	2.84127476313523	nd	2.52158693434843e-05	nd
TE_00001032	MITE	DTH	nd	100	100	11843	7.35229704012099	nd	2.56789327028621	nd	12.156027189057	nd	0.000257219242579573	nd
TE_00000036	Unknown	Unknown	nd	164	164	34978	5.25329239917826	nd	0.957910972611311	nd	0.431640173823543	nd	0.00075969050637071	nd
TE_00000892	DNA	DTM	nd	215	215	30918	7.89059435131097	nd	4.18834206611037	nd	4.90516236496487	nd	0.000671510980501161	nd
TE_00000190	LTR	unknown	nd	55	55	5617	4.89732542693208	nd	0.640624888730633	nd	0.38681680612427	nd	0.000121996156849571	nd
TE_00000726_LTR	LTR	Gypsy	nd	33	33	6802	5.44516036007504	nd	1.44097324316376	nd	1.86058218171125	nd	0.000147733284474057	nd
TE_00000244	Unknown	Unknown	nd	29	29	3993	6.43706004739081	nd	4.90791635361897	nd	4.23946907087404	nd	8.6724346501751e-05	nd
TE_00000276	Unknown	Unknown	nd	103	103	13940	6.22664937644833	nd	2.67520731707319	nd	3.45293256814903	nd	0.000302764184882146	nd
TE_00000702	DNA	DTM	nd	45	45	7243	6.26205142365613	nd	0.972544525749	nd	1.03954024575454	nd	0.000157311405387474	nd
TE_00000243	Unknown	Unknown	nd	44	44	8074	0.883581677178404	nd	1.48237552638098	nd	0.582702501857811	nd	0.000175359973367177	nd
TE_00000611	DNA	DTM	nd	406	406	402836	11.282800903136	nd	1.54196712806117	nd	1.12719769335311	nd	0.00874923337024276	nd
TE_00000001	Unknown	Unknown	nd	230	230	54153	3.35477756044469	nd	2.03578305911014	nd	3.78703986852119	nd	0.00117615415379647	nd
TE_00001002_LTR	LTR	Copia	nd	5	5	926	2.89421000166139	nd	1.08146868250539	nd	0.426544276457879	nd	2.01118820086705e-05	nd
TE_00000129	Unknown	Unknown	nd	141	141	19790	8.84947506510682	nd	6.63756493178381	nd	2.42972915613982	nd	0.000429820890876447	nd
TE_00000497	DNA	DTT	nd	131	131	57811	7.23632732924229	nd	2.10734323917606	nd	2.80407673280028	nd	0.00125560260345924	nd
TE_00001019	DNA	DTM	nd	183	183	20814	8.66510115233102	nd	3.8581843951189	nd	5.60878255020642	nd	0.00045206124419921	nd
TE_00000910	MITE	DTM	nd	5	5	265	3.75590711175616	nd	3.65932075471697	nd	6.50045283018868	nd	5.75556018606662e-06	nd
TE_00000974	DNA	DTC	nd	220	220	27931	10.0910577714865	nd	2.62646092155663	nd	2.59874691203346	nd	0.000606636043611422	nd
TE_00000781_INT	LTR	Copia	nd	545	545	361682	5.03531185278929	nd	2.17797769863948	nd	0.564974231507805	nd	0.00785540573289414	nd
TE_00000178	LTR	unknown	nd	165	165	74579	7.91401987773461	nd	3.30720886576566	nd	3.56237305407717	nd	0.00161978838911948	nd
TE_00000345	DNA	DTC	nd	14	14	5736	3.95968981332483	nd	3.17280160390532	nd	4.12400278939999	nd	0.00012458072915954	nd
TE_00000663_INT	LTR	Copia	nd	49	49	15929	8.82682359702065	nd	3.3562835080673	nd	1.80714420239798	nd	0.000345963464920208	nd
TE_00000416	DNA	DTM	nd	70	70	7530	4.92736285626738	nd	7.02161354581674	nd	11.0099774236385	nd	0.000163544785664459	nd
TE_00000639_INT	LTR	Copia	nd	75	75	41096	2.41718265674348	nd	0.379066575822547	nd	0.383126581662455	nd	0.000892567929836203	nd
TE_00000775_LTR	LTR	Copia	nd	778	778	281762	6.3092082488604	nd	2.91193475344531	nd	4.55581029379079	nd	0.00611961565715661	nd
TE_00000959	MITE	DTA	nd	3	3	159	0.250459603289791	nd	0	nd	5.06899371069182	nd	3.45333611163997e-06	nd
TE_00000731_LTR	LTR	Copia	nd	23	23	3582	5.73935382038426	nd	1.5632049134562	nd	3.11924064768292	nd	7.77977984395873e-05	nd
TE_00000273	Unknown	Unknown	nd	48	48	6494	4.90782201321943	nd	6.87107483831261	nd	3.76858176778578	nd	0.000141043803201195	nd
TE_00000394_INT	LTR	unknown	nd	1887	1887	315129	6.38032910576397	nd	3.12812997217079	nd	2.8706562709242	nd	0.00684431670141505	nd
TE_00000284	Unknown	Unknown	nd	105	105	26410	5.25794294119384	nd	4.38143884892059	nd	2.36068610374825	nd	0.000573601300052903	nd
TE_00000708_LTR	LTR	Gypsy	nd	469	469	230198	5.1922514530961	nd	2.3412676912909	nd	1.63671904186833	nd	0.00499969224042326	nd
TE_00000337	DNA	Helitron	nd	256	256	44347	4.22481826018905	nd	1.96418269555986	nd	3.10801880623282	nd	0.000963176707816967	nd
TE_00000951_LTR	LTR	Gypsy	nd	950	950	251861	7.23289302127413	nd	4.35414355537586	nd	2.45395503869192	nd	0.00547019299631292	nd
TE_00001006	DNA	DTA	nd	31	31	3698	6.00592212006521	nd	3.50530557057871	nd	6.12756354786347	nd	8.03172134644315e-05	nd
TE_00000163	Unknown	Unknown	nd	151	151	59100	6.17361518938076	nd	3.50738460236978	nd	5.15006362098094	nd	0.00128359851696806	nd
TE_00000592_LTR	LTR	Copia	nd	7	7	1802	3.20027533509767	nd	0.513612652608213	nd	2.21541620421752	nd	3.9137809265253e-05	nd
TE_00000045	Unknown	Unknown	nd	93	93	5653	5.13882553851591	nd	1.5916699097824	nd	0.477978064744378	nd	0.000122778044271074	nd
TE_00000204	Unknown	Unknown	nd	79	79	11839	3.58853138583666	nd	2.82440662218093	nd	1.5661035560435	nd	0.000257132366199406	nd
TE_00000170	Unknown	Unknown	nd	111	111	10408	5.4074683675281	nd	2.30219254419668	nd	4.6239527286703	nd	0.000226052341194647	nd
TE_00000536	MITE	DTM	nd	2	2	101	1.98492003046458	nd	0.987623762376238	nd	5.32188118811881	nd	2.19362859921784e-06	nd
TE_00000084	Unknown	Unknown	nd	90	90	6844	6.9237147641954	nd	0.668313851548796	nd	4.33014757451796	nd	0.000148645486465811	nd
TE_00000037	Unknown	Unknown	nd	40	40	8821	2.23204808455357	nd	1.81302460038543	nd	2.2010010202924	nd	0.000191584137363372	nd
TE_00000981	MITE	DTA	nd	35	35	5067	5.37144115012699	nd	3.19739688178401	nd	8.57712255772657	nd	0.000110050654576602	nd
TE_00001021_LTR	LTR	Gypsy	nd	3	3	1300	2.63564497041418	nd	0.691323076923079	nd	2.28590769230768	nd	2.82348235542891e-05	nd
TE_00000460	DNA	DTH	nd	226	226	48749	3.79826868243421	nd	0.860535600729939	nd	2.11914746969165	nd	0.0010587841641908	nd
TE_00000545_INT	LTR	unknown	nd	92	92	67904	1.79096603576095	nd	0.482532398680499	nd	0.573260779924297	nd	0.00147481342971573	nd
TE_00000541	DNA	DTC	nd	47	47	9349	6.98144597941393	nd	4.3467504545942	nd	3.95947694940642	nd	0.000203051819545422	nd
TE_00000425	DNA	DTC	nd	56	56	7168	3.96503906250008	nd	4.09630998883925	nd	3.82201729910724	nd	0.000155682473259342	nd
TE_00000566_LTR	LTR	Gypsy	nd	248	248	59146	6.4600985436301	nd	3.62475805633587	nd	3.95413721976091	nd	0.00128459759533999	nd
TE_00000431	DNA	DTM	nd	28	28	4372	3.10264093180398	nd	2.61415141811535	nd	2.23262580054894	nd	9.49558835225783e-05	nd
TE_00000029	Unknown	Unknown	nd	191	191	17093	6.59265488796549	nd	1.63004329257584	nd	2.92277189492776	nd	0.000371244491548818	nd
TE_00000371	DNA	Helitron	nd	188	188	46943	5.59789417280142	nd	2.33777133970982	nd	2.59162814477157	nd	0.00101955947854538	nd
TE_00000137	Unknown	Unknown	nd	99	99	21902	5.90239071949886	nd	7.07408136243313	nd	5.30707150031962	nd	0.000475691619604646	nd
TE_00000162	LTR	unknown	nd	442	442	81434	5.04726441988848	nd	3.36154910725267	nd	3.23493921457878	nd	0.00176867278563075	nd
TE_00000220	Unknown	Unknown	nd	34	34	2870	3.8445590994371	nd	1.67272822299652	nd	0.690780487804883	nd	6.23338027698536e-05	nd
TE_00000572_INT	LTR	Copia	nd	91	91	37179	4.07827030147259	nd	1.30761612738386	nd	0.920442723042722	nd	0.000807494234557626	nd
TE_00000000	LTR	unknown	nd	549	549	132061	6.16579969163482	nd	4.85522364664764	nd	3.1037266111876	nd	0.00286824541030998	nd
TE_00000897_INT	LTR	Gypsy	nd	489	489	609306	4.94123885964715	nd	1.23308999091071	nd	0.905291265801518	nd	0.0132335749235151	nd
TE_00000704	MITE	DTM	nd	3	3	298	6.17243159525042	nd	8.72697986577182	nd	2.47536912751678	nd	6.47229032244473e-06	nd
TE_00000270	Unknown	Unknown	nd	52	52	13608	5.76469582372326	nd	6.95803057025332	nd	3.00396825396807	nd	0.000295553445328281	nd
TE_00000670_INT	LTR	Copia	nd	166	166	137038	4.85228600265153	nd	0.999192778644731	nd	0.581686977334692	nd	0.00297634134633282	nd
TE_00001046	DNA	DTM	nd	69	69	32102	4.97044936093173	nd	2.29933680144569	nd	2.57900193134372	nd	0.000697226389030606	nd
TE_00000816_LTR	LTR	unknown	nd	107	107	14968	4.10241849278484	nd	1.89241047568132	nd	0.583987172634946	nd	0.000325091414585076	nd
TE_00000408	DNA	DTC	nd	54	54	7883	7.64425979956871	nd	2.64435494101223	nd	3.87143853862743	nd	0.000171211626214201	nd
TE_00000810_LTR	LTR	Gypsy	nd	230	230	62037	7.10994580157493	nd	0.678645808146761	nd	0.70722713864305	nd	0.00134738749910572	nd
TE_00000559_INT	LTR	Gypsy	nd	93	93	53227	5.16861822585492	nd	1.89705412666452	nd	3.35578334304002	nd	0.0011560422717878	nd
TE_00000157	Unknown	Unknown	nd	267	267	17983	5.62430521988736	nd	0.180395929488963	nd	2.65913807484913	nd	0.000390574486135985	nd
TE_00000420	DNA	DTT	nd	22	22	5508	2.24867674990227	nd	1.56217683369645	nd	1.81926652142333	nd	0.000119628775490019	nd
TE_00000742_LTR	LTR	Gypsy	nd	7	7	1681	3.84416784880789	nd	3.13669244497324	nd	2.7481261154075	nd	3.65097987651999e-05	nd
TE_00000354	DNA	Helitron	nd	699	699	73846	6.90029349019497	nd	6.90958007204155	nd	4.40046651138976	nd	0.00160386829245387	nd
TE_00000464	DNA	DTH	nd	158	158	24699	6.83101558144721	nd	2.53316166646453	nd	3.69702336127013	nd	0.000536439928436451	nd
TE_00000833	DNA	DTM	nd	32	32	4351	5.29669748775702	nd	5.01654562169628	nd	7.58353022293726	nd	9.44997825267013e-05	nd
TE_00000950	MITE	DTA	nd	82	82	12726	5.72024927767519	nd	5.79024831054572	nd	3.57153858242969	nd	0.000276397203501448	nd
TE_00000665_LTR	LTR	Gypsy	nd	13	13	5363	4.723645634619	nd	1.10004102181614	nd	3.04308968860709	nd	0.000116479506708963	nd
TE_00000821	DNA	DTM	nd	54	54	5328	4.44210195772701	nd	5.95609234234229	nd	7.32576764264323	nd	0.000115719338382502	nd
TE_00000463	DNA	DTM	nd	14	14	1717	3.56667488015772	nd	1.28141525917296	nd	1.17615608619684	nd	3.72916861867033e-05	nd
TE_00000108	Unknown	Unknown	nd	46	46	5552	4.16803161715795	nd	0.79011167146973	nd	1.02003962536021	nd	0.000120584415671856	nd
TE_00000930_INT	LTR	Gypsy	nd	156	156	22218	5.82061287798526	nd	3.68622783328871	nd	3.37474750202505	nd	0.000482554853637842	nd
TE_00000599	MITE	DTM	nd	1	1	135	0	nd	0	nd	0	nd	2.93207783063771e-06	nd
TE_00000673	DNA	DTM	nd	41	41	6352	5.13284610540563	nd	1.40417506297229	nd	12.6585327455923	nd	0.000137959691705265	nd
TE_00000824_LTR	LTR	unknown	nd	3	3	428	1.61775700934579	nd	0	nd	0	nd	9.29577267787363e-06	nd
TE_00000968_INT	LTR	Copia	nd	173	173	110093	4.19852362582926	nd	1.33891936816973	nd	1.67874715013693	nd	0.00239112033043257	nd
TE_00000124	Unknown	Unknown	nd	50	50	3593	6.42474148451048	nd	0.584472585583077	nd	3.05573893682153	nd	7.80367084850466e-05	nd
TE_00000829	MITE	DTH	nd	3	3	526	3.7540216437555	nd	3.04212927756653	nd	0.349220532319391	nd	1.14242439919662e-05	nd
TE_00000764_LTR	LTR	Gypsy	nd	8	8	1480	3.25859927234927	nd	1.38883783783784	nd	2.84255405405404	nd	3.2144260661806e-05	nd
TE_00000386	DNA	DTM	nd	12	12	2530	1.58446032228637	nd	1.39972332015814	nd	4.178395256917	nd	5.49493104556549e-05	nd
TE_00000946	MITE	DTM	nd	37	37	2273	7.72515482757436	nd	3.00985481742189	nd	3.58046634403878	nd	4.93675030299224e-05	nd
TE_00000760_INT	LTR	Gypsy	nd	25	25	41340	7.88057050351698	nd	1.30359264634732	nd	1.16833841315902	nd	0.000897867389026392	nd
TE_00000132	Unknown	Unknown	nd	214	214	41661	6.66953293340106	nd	6.73517198338978	nd	3.8894340030245	nd	0.000904839218534798	nd
TE_00000578	MITE	DTM	nd	19	19	1718	6.63378928987193	nd	5.43284051222356	nd	3.03325378346917	nd	3.73134052817451e-05	nd
TE_00000214	Unknown	Unknown	nd	107	107	15629	2.41986691407022	nd	1.37496768827208	nd	1.10089257150172	nd	0.00033944773640768	nd
TE_00000858_LTR	LTR	Gypsy	nd	18	18	3799	5.97494786077291	nd	3.28259805211895	nd	1.712108449592	nd	8.25108420636494e-05	nd
TE_00000965	MITE	DTM	nd	6	6	395	6.66775073028234	nd	3.79822784810126	nd	0.760253164556963	nd	8.57904254149553e-06	nd
TE_00000625_INT	LTR	Gypsy	nd	659	659	613663	6.41176995290766	nd	1.71792508265825	nd	1.34662342360437	nd	0.0133282050206121	nd
TE_00001007_LTR	LTR	Gypsy	nd	8	8	2881	3.9576749526071	nd	0.278271433530018	nd	8.8256508156892	nd	6.25727128153129e-05	nd
TE_00000750_LTR	LTR	Gypsy	nd	4	4	1621	2.72538556446636	nd	1.5414743985194	nd	1.10365823565701	nd	3.52066530626943e-05	nd
TE_00000071	Unknown	Unknown	nd	54	54	22627	1.8573856624657	nd	1.40960003535596	nd	0.898793476819833	nd	0.000491437963509922	nd
